timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
415171788,2501059,0,0,303319,30914,82,0,0,1185,0,0,2426005,65,0,303254,0,0,0,0,0,37962,60,4186026,0,0,0,2993421,314474686,0,0,0,257768,53247958,70
420173302,2500729,0,0,292310,33313,84,0,0,1142,0,0,2337783,87,0,292223,0,0,0,0,0,36592,74,4064510,0,0,0,2992573,319531098,0,0,0,257941,53881647,70
425174268,2500881,0,0,304344,28460,80,18,0,1188,1,0,2434177,69,0,304275,0,0,0,0,0,38094,80,4207354,0,0,0,2991383,324679915,0,0,0,258113,54526893,69
430176036,2500873,0,0,304856,38708,80,0,0,1191,0,0,2438315,63,0,304793,0,0,0,0,0,38155,77,4204662,0,0,0,2991775,329859493,0,0,0,258272,55175976,65
435177714,2500922,0,0,303832,30053,80,0,0,1187,0,0,2430075,71,0,303761,0,0,0,0,0,38025,79,4192081,0,0,0,2993875,335000065,0,0,0,258450,55820212,67
440181429,2502275,0,0,292823,30229,82,0,0,1144,0,0,2342022,66,0,292757,0,0,0,0,0,36651,68,4071011,0,0,0,2995867,340099542,0,0,0,258616,56459332,66
445185770,2501985,0,0,305880,28552,80,18,0,1194,1,0,2446584,56,0,305824,0,0,0,0,0,38280,69,4223855,0,0,0,2994591,345320073,0,0,0,258787,57113561,72
450190307,2502371,0,0,293592,31968,80,0,0,1147,0,0,2348187,67,0,293525,0,0,0,0,0,36752,70,4079834,0,0,0,2993516,350376802,0,0,0,258948,57747259,67
455190944,2500029,0,0,303320,28951,80,0,0,1185,0,0,2425950,74,0,303246,0,0,0,0,0,37968,69,4188668,0,0,0,2992278,355509214,0,0,0,259101,58390448,65
460192136,2500883,0,0,304084,40731,88,0,0,1188,0,0,2432042,78,0,304006,0,0,0,0,0,38061,86,4190515,0,0,0,2991967,360729589,0,0,0,259268,59044648,69
465193648,2501469,0,0,303317,35236,86,0,0,1185,0,0,2425878,82,0,303235,0,0,0,0,0,37958,90,4190375,0,0,0,2994997,365980741,0,0,0,259442,59702718,66
470194614,2500862,0,0,302805,35803,86,0,0,1183,0,0,2421845,73,0,302732,0,0,0,0,0,37904,105,4191232,0,0,0,2993877,371121367,0,0,0,259644,60346948,75
475198160,2501718,0,0,305881,34041,78,0,0,1195,0,0,2446530,62,0,305819,0,0,0,0,0,38287,79,4229145,0,0,0,2994404,376274227,0,0,0,259823,60992721,65
