timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
430176910,2501053,0,0,304344,52773,80,0,0,1189,0,0,2434184,68,0,304276,0,0,0,0,0,38090,83,4208652,0,0,0,2993780,341718893,0,0,0,258183,56658468,69
435178771,2500995,0,0,306648,48398,80,0,0,1198,0,0,2452652,64,0,306584,0,0,0,0,0,38378,76,4240397,0,0,0,2993105,347031563,0,0,0,258342,57324171,72
440179414,2500569,0,0,305370,44184,76,0,0,1193,0,0,2442371,71,0,305299,0,0,0,0,0,38215,80,4225353,0,0,0,2994204,352403611,0,0,0,258506,57997308,74
445183036,2503479,0,0,307409,41896,94,0,0,1201,0,0,2458649,73,0,307336,0,0,0,0,0,38486,85,4277256,0,0,0,2995881,357675145,0,0,0,258670,58657872,75
450184433,2500361,0,0,307415,44715,82,0,0,1201,0,0,2458808,60,0,307355,0,0,0,0,0,38479,72,4242454,0,0,0,2993013,362940698,0,0,0,258830,59317668,70
455186478,2501851,0,0,306393,48818,78,0,0,1197,0,0,2450637,57,0,306336,0,0,0,0,0,38353,76,4248438,0,0,0,2995421,368212276,0,0,0,259017,59978255,65
460190509,2503110,0,0,304849,45238,94,0,0,1191,0,0,2438131,83,0,304766,0,0,0,0,0,38168,93,4352971,0,0,0,2997292,373440751,0,0,0,259225,60633439,73
465194465,2502381,0,0,308184,47854,80,291,0,1202,2,0,2464897,73,0,308111,0,0,0,0,0,38574,72,4244013,0,0,0,2995713,378745268,0,0,0,259384,61298105,77
470197446,2501798,2408,242,308849,38714,78,0,9,1207,0,19089,2240822,35246,0,276011,0,0,0,0,0,35011,1006,3861783,0,0,0,2995097,383899973,0,5,0,260489,61972833,73
475197610,2500128,23646,3974,276841,34445,114,19,98,1075,1,187887,2213602,23792,0,276695,0,0,0,0,0,34670,4081,3849518,0,0,0,2993328,389086017,0,97,0,268761,62623241,116
480199353,2501351,27736,3874,271461,35105,134,0,112,1057,0,220712,2170486,27894,0,271303,0,0,0,0,0,34010,4716,3768838,0,0,0,2994204,394230203,0,214,0,278815,63268506,119
