timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
419063081,2500823,641,55,296568,21675,6,0,3,1158,0,4932,2372502,647,0,296562,0,0,0,4,0,37076,137,4118683,0,0,0,2993176,378861186,0,34116,0,794862,47634841,4
424065219,2501036,1152,93,298356,22590,10,0,5,1165,0,8999,2386707,1171,0,298337,0,0,0,7,0,37304,231,4152922,0,0,0,2994397,383931956,0,34231,0,803622,48269403,5
429066643,2501115,61022,8725,210413,16748,414,18,246,814,1,479272,1679060,61598,0,209837,0,0,0,230,0,26545,11052,3102667,0,0,0,2994268,388880436,0,34432,0,815337,48890358,216
434068628,2501523,2610,444,294856,21079,6,0,11,1151,0,20691,2358802,2616,0,294850,0,0,0,3,0,36864,382,4103712,0,0,0,2994953,394070848,0,34444,0,816190,49540073,5
439069950,2500133,35817,2643,250646,17969,240,0,142,978,0,281832,2002343,36200,0,250263,0,0,0,137,0,31465,6280,3568473,0,0,0,2990725,399203235,0,34548,0,822909,50183480,118
444074439,2503005,3465,534,297797,23288,24,0,13,1164,0,27216,2382045,3510,0,297575,0,177,0,38,0,37262,615,4114852,0,0,0,2996468,404247424,0,34694,0,832241,50814411,188
449078422,2502128,3686,279,294274,25908,22,0,15,1149,0,28984,2353914,3724,0,294126,0,110,0,13,0,36810,621,4087480,0,0,0,2995804,409460099,0,34709,0,833254,51467328,122
454082179,2501148,4877,385,295125,21867,28,0,20,1152,0,38113,2360761,4910,0,294480,0,612,0,16,0,36983,908,4100006,0,0,0,2994109,414216864,0,34992,0,852963,52065120,626
459084004,2500737,67491,6465,206768,15017,406,0,264,808,0,530324,1649837,68076,0,206000,0,183,0,226,0,26082,12181,3038828,0,0,0,2993364,419221747,0,35202,0,866344,52693195,391
464085822,2500720,4215,297,293481,21996,30,0,16,1147,0,33195,2347513,4260,0,293436,0,0,0,17,0,36709,736,4090736,0,0,0,2994432,424254320,0,35336,0,875837,53323771,16
469088257,2500302,4895,355,297165,25173,14,0,19,1161,0,38453,2377183,4914,0,296205,0,941,0,13,0,37275,886,4144080,0,0,0,2993086,429555673,0,35374,0,878048,53986977,949
474089285,2500842,25597,1749,268685,29930,106,0,96,1053,0,202102,2148587,25716,0,268514,0,52,0,65,0,33655,4280,3777730,0,0,0,2994205,434140616,0,35861,0,913417,54566409,110
479997129,2500407,0,0,288135,23756,70,0,0,1126,0,0,2304473,53,0,278929,0,9153,0,86,0,37204,73,4204946,0,0,0,2993665,440290477,0,35861,0,913496,55334124,9144
484997965,2500404,0,0,277279,25713,136,23,0,1082,1,0,2217017,113,0,253497,0,23669,0,413,0,37705,119,4315263,0,0,0,2993875,445229088,0,35861,0,913678,55950264,23646
