timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
380164123,2501441,0,0,290265,41027,128,0,0,1134,0,0,2321601,57,0,290208,0,0,0,0,0,36328,72,4041386,0,0,0,2994983,278992627,0,0,0,256117,48799665,108
385166524,2501030,0,0,290261,40446,137,0,0,1134,0,0,2321457,77,0,290184,0,0,0,0,0,36326,79,4033397,0,0,0,2994799,284214899,0,0,0,256298,49454109,115
390170989,2501976,0,0,286164,38405,144,0,0,1118,0,0,2288678,74,0,286090,0,0,0,0,0,35834,75,3984994,0,0,0,2995060,289338884,0,0,0,256487,50096246,122
395173682,2502245,0,0,285146,40714,126,0,0,1114,0,0,2280603,67,0,285079,0,0,0,0,0,35690,83,3969089,0,0,0,2994722,294422173,0,0,0,256657,50733289,118
400175906,2501067,0,0,284116,36137,137,19,0,1109,1,0,2272260,80,0,284036,0,0,0,0,0,35568,81,3967938,0,0,0,2991967,299507372,0,0,0,256832,51370592,119
405177899,2501490,0,0,286429,37746,114,0,0,1119,0,0,2290903,63,0,286366,0,0,0,0,0,35846,65,3982114,0,0,0,2995137,304621464,0,0,0,256980,52011471,111
410179885,2501814,0,0,292056,39018,129,0,0,1141,0,0,2335847,71,0,291985,0,0,0,0,0,36554,76,4061242,0,0,0,2994699,309782390,0,0,0,257142,52658254,117
415183312,2501612,0,0,285912,34948,125,0,0,1117,0,0,2286745,65,0,285847,0,0,0,0,0,35784,63,3989050,0,0,0,2994642,314920973,0,0,0,257304,53302170,109
420186325,2501035,0,0,286680,39809,131,0,0,1120,0,0,2292792,80,0,286600,0,0,0,0,0,35890,75,3987268,0,0,0,2994155,319995810,0,0,0,257476,53938142,117
425187125,2500034,0,0,284125,37116,114,37,0,1109,1,0,2272536,56,0,284069,0,0,0,0,0,35564,71,3967143,0,0,0,2992075,325066899,0,0,0,257642,54573599,106
430189530,2500308,0,0,284377,49388,127,0,0,1111,0,0,2274518,58,0,284319,0,0,0,0,0,35595,77,3957615,0,0,0,2993193,330133819,0,0,0,257806,55208551,110
435193022,2503208,0,0,285401,36335,124,0,0,1115,0,0,2282645,69,0,285332,0,0,0,0,0,35720,71,3970104,0,0,0,2996740,335198639,0,0,0,257981,55843261,108
440194521,2501465,0,0,288729,44821,134,0,0,1128,0,0,2309277,65,0,288664,0,0,0,0,0,36135,69,4020775,0,0,0,2995034,340294013,0,0,0,258147,56481785,121
445195690,2501069,0,0,285404,39004,122,23,0,1114,1,0,2282798,54,0,285350,0,0,0,0,0,35718,65,3972417,0,0,0,2994240,345416310,0,0,0,258309,57123671,116
450195926,2500152,0,0,286424,42140,125,0,0,1119,0,0,2290842,66,0,286358,0,0,0,0,0,35862,65,3987097,0,0,0,2991855,350530335,0,0,0,258473,57764505,116
455197494,2501015,0,0,284120,40080,123,0,0,1110,0,0,2272346,74,0,284046,0,0,0,0,0,35562,70,3943263,0,0,0,2994039,355611550,0,0,0,258626,58401251,107
460200351,2502219,0,0,285656,40228,128,0,0,1116,0,0,2284688,68,0,285588,0,0,0,0,0,35753,82,3975190,0,0,0,2995432,360717301,0,0,0,258795,59041078,112
465202624,2501698,0,0,284374,42890,129,0,0,1111,0,0,2274341,81,0,284293,0,0,0,0,0,35611,89,4194259,0,0,0,2995333,365810791,0,0,0,258962,59679346,105
470205558,2501301,0,0,288214,41385,129,0,0,1126,0,0,2305124,72,0,288142,0,0,0,0,0,36079,104,4017840,0,0,0,2994559,370916616,0,0,0,259154,60319194,115
475209541,2503286,0,0,290521,42894,128,0,0,1135,0,0,2323618,66,0,290455,0,0,0,0,0,36366,80,4026626,0,0,0,2996770,376053092,0,0,0,259334,60962880,110
480212053,2500418,0,0,288217,37684,124,0,0,1126,0,0,2305186,70,0,288147,0,0,0,0,0,36080,81,4005192,0,0,0,2993843,381179411,0,0,0,259496,61605249,107
485212885,2500813,20254,2565,266412,37069,153,0,82,1038,0,161164,2130285,20387,0,266279,0,0,0,0,0,33536,3409,3742819,0,0,0,2994206,386164881,0,45,0,263827,62258926,184
490215677,2500743,28217,4449,255878,28368,196,0,111,999,0,224378,2045845,28374,0,255721,0,0,0,0,0,32059,4678,3585953,0,0,0,2993578,391172139,0,154,0,272935,62886992,164
495217607,2500363,24412,3004,252012,35819,188,0,98,982,0,194190,2015027,24551,0,251873,0,0,0,0,0,31570,3971,3551773,0,0,0,2992554,396099901,0,259,0,281879,63505022,185
500219412,2500771,22720,4592,261630,35813,195,0,92,1019,0,180689,2005664,35188,0,249162,0,0,0,0,0,31435,4160,3527621,0,0,0,2993714,400720607,0,356,0,291622,64145612,156
505221291,2500901,23201,2299,260393,42008,177,0,91,1017,0,184411,2082103,23340,0,260254,0,0,0,0,0,32611,3998,3658975,0,0,0,2994696,405793880,0,466,0,300214,64781842,170
